deny,black,hisp,PIratio,HEIratio,LVmed,LVhi,creditscore,publicrecord,PMIdenied,selfemp,single,school1,uria,condo
0,0,1,.22,.17,0,0,1,0,0,0,0,1,3.9,0
0,0,1,.33,.25,1,0,2,0,0,0,1,1,5.3,1
0,0,0,.24,.24,0,0,1,0,0,1,0,1,10.6,0
0,0,0,.36,.36,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.32,.19,1,0,2,0,0,0,1,1,4.3,1
0,0,0,.42,.35,1,0,3,0,0,1,0,1,3.2,0
0,0,0,.37,.24,0,0,1,1,0,1,1,1,3.2,0
0,0,0,.33,.32,0,0,4,0,0,1,1,1,10.6,0
0,0,0,.27,.22,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.3,.26,0,0,1,0,0,0,1,1,2,1
0,0,0,.48,.48,0,0,1,0,0,1,1,1,10.6,0
0,0,0,.19,.17,0,0,2,0,0,0,0,1,3.1,0
0,0,0,.19,.17,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.31,.31,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.36,.28,0,0,2,0,0,0,0,1,3.9,0
0,0,0,.21,.13,0,0,1,0,0,0,0,1,2,0
0,0,0,.33,.24,0,0,1,0,0,0,0,1,3.9,0
0,0,0,.36,.35,0,0,2,0,0,0,1,1,2,0
0,0,0,.37,.3,0,0,2,1,0,0,1,1,1.8,0
0,0,0,.35,.25,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.42,.14,0,0,2,0,0,0,1,1,3.6,0
0,0,0,.34,.26,1,0,2,0,0,0,0,1,3.9,0
0,0,0,.24,.17,0,0,1,0,0,0,0,1,4.3,0
0,0,0,.38,.24,1,0,2,0,0,0,1,1,2,1
0,0,0,.38,.28,0,0,2,0,0,0,0,1,8.9,0
0,0,0,.18,.01,0,0,2,0,0,1,0,1,1.8,0
0,0,0,.34,.2,0,0,1,0,0,1,0,1,8.9,0
0,0,0,.33,.28,1,0,2,0,0,0,1,1,3.9,0
0,0,0,.25,.2,1,0,2,0,0,0,0,1,3.2,0
0,1,0,.38,.31,1,0,2,0,0,0,0,1,10.6,0
0,0,0,.35,.26,0,0,1,0,0,1,0,1,5.3,0
0,0,0,.38,.23,1,0,2,0,0,0,1,1,1.8,0
0,0,0,.37,.24,0,0,2,1,0,1,1,1,3.1,0
0,0,0,.38,.35,0,0,2,1,0,0,0,1,2,0
0,0,0,.36,.26,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.2,.19,1,0,2,0,0,1,0,1,10.6,0
0,0,0,.34,.3,1,0,2,0,0,0,0,1,3.9,0
0,0,0,.36,.29,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.23,.2,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.3,.29,1,0,2,0,0,0,1,1,4.3,0
0,0,0,.29,.27,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.39,.36,0,0,1,0,0,0,0,1,3.9,0
1,0,0,.36,.26,1,0,2,1,0,0,0,1,4.3,1
0,0,0,.28,.16,1,0,1,0,0,0,1,1,3.2,1
0,0,0,.32,.2,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.38,.18,1,0,2,0,0,0,0,1,1.8,0
0,0,0,.26,.26,0,0,1,0,0,1,0,1,3.2,1
0,1,0,.44,.3,1,0,1,0,0,0,0,1,3.9,1
0,1,0,.34,.32,0,0,2,1,0,0,0,1,3.2,0
0,0,0,.34,.21,1,0,2,0,0,0,0,1,3.2,1
0,0,0,.38,.29,0,0,2,0,0,0,0,1,3.1,0
0,0,0,.38,.29,0,0,4,1,0,0,0,1,10.6,0
0,0,0,.35,.21,1,0,1,0,0,0,1,1,3.1,1
1,0,0,.16,.14,1,0,2,0,0,0,0,1,3.6,1
0,0,0,.31,.2,0,0,2,0,0,0,0,1,1.8,0
0,0,0,.36,.27,0,0,2,0,0,0,0,1,3.9,0
0,0,0,.31,.31,1,0,2,0,0,1,1,1,2,0
1,0,0,.45,.21,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.39,.38,0,0,2,0,0,0,1,1,3.2,0
1,0,0,.2,.07,1,0,3,0,0,0,1,1,3.6,0
0,0,0,.24,.23,0,0,2,0,0,0,0,1,3.2,1
0,0,0,.4,.27,0,0,1,0,0,0,1,1,3.2,0
0,0,1,.5,.45,0,1,2,0,0,1,0,1,4.3,1
0,0,0,.45,.45,0,0,2,0,0,0,0,1,3.2,1
0,0,0,.61,.26,1,0,1,0,0,0,1,1,3.1,1
0,0,0,.27,.18,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.55,.24,0,0,4,0,0,0,0,1,1.8,0
1,0,0,.52,.52,0,1,2,1,0,0,0,1,4.3,0
0,0,0,.32,.29,1,0,2,0,0,0,1,1,3.2,1
0,0,0,.17,.09,1,0,1,0,0,0,1,1,3.2,1
0,0,0,.45,.37,0,0,2,0,0,0,1,1,1.8,0
1,0,0,.47,.35,1,0,1,0,0,0,0,1,4.3,0
0,0,0,.14,.14,0,0,1,0,0,1,0,1,3.2,1
0,0,0,.38,.28,1,0,2,0,0,0,1,1,3.2,1
0,0,0,.31,.23,0,0,2,0,0,1,0,1,3.9,0
0,0,0,.53,.29,0,0,1,0,0,0,0,1,3.2,1
0,0,0,.26,.17,0,0,1,0,0,0,1,1,3.1,1
1,0,1,.47,.39,0,0,2,1,0,1,0,1,4.3,0
0,0,0,.2,.2,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.33,.16,1,0,2,0,0,1,1,1,3.2,0
0,0,0,.2,.13,0,0,2,0,0,1,1,1,3.2,0
0,0,0,.52,.28,0,0,1,1,0,0,0,1,4.3,0
0,0,0,.33,.15,0,0,2,0,0,0,1,1,1.8,1
0,0,0,.19,.1,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.28,.25,0,0,2,0,0,0,1,1,3.1,0
0,0,1,.31,.28,0,0,2,0,0,0,0,1,3.2,1
0,0,0,.294,.253,1,0,2,0,0,0,0,1,3.2,0
1,0,0,.293,.293,1,0,2,0,0,0,1,1,3.6,0
0,0,0,.337,.331,0,0,1,0,0,0,1,1,3.9,0
0,0,0,.201,.131,0,0,1,0,0,0,0,1,2,0
0,0,0,.264,.188,0,0,1,0,0,0,1,1,10.6,0
0,0,0,.3731,.2758,0,0,2,0,0,0,1,1,3.1,0
0,0,0,.2797,.2522,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.4057,.3462,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.44,.31,1,0,1,0,0,0,1,1,3.2,1
0,0,0,.2673,.1891,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.41,.38,0,0,2,0,0,0,1,1,3.9,0
0,0,0,.2844,.2143,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.3,.29,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.27,.15,0,0,2,0,0,0,1,1,1.8,1
0,0,0,.3327,.3219,0,0,2,1,0,0,1,1,3.9,0
0,0,0,.3073,.2914,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.3661,.249,1,0,2,0,0,0,0,1,1.8,0
0,0,0,.4391,.4261,0,0,1,0,0,0,1,1,3.6,1
0,0,0,.39,.39,0,0,1,0,0,0,1,1,1.8,0
1,0,0,.12,.12,0,0,2,1,0,0,1,1,1.8,0
0,0,0,.36,.32,0,0,1,0,0,0,0,1,3.2,0
1,0,0,.41,.13,1,0,1,1,0,0,0,1,8.9,0
0,0,0,.33,.27,0,0,1,0,0,0,1,1,3.2,0
0,0,0,.38,.34,0,0,2,0,0,1,0,0,10.6,0
0,0,0,.32,.32,0,0,2,0,0,0,1,1,3.2,0
1,0,0,.32,.24,1,0,2,1,0,1,1,1,3.2,0
0,0,0,.365,.262,0,0,2,0,0,0,1,1,3.9,1
0,0,0,.28,.25,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.35,.19,0,0,1,0,0,0,0,1,2,1
0,0,0,.231,.083,0,0,1,0,0,0,0,1,5.3,0
0,0,0,.29,.13,0,0,1,0,0,1,0,1,1.8,0
0,0,0,.31,.29,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.114,.074,0,0,1,0,0,0,0,1,4.3,0
0,0,0,.3,.298,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.287,.276,0,0,2,0,0,1,1,1,10.6,0
1,0,0,.142,.088,1,0,4,0,0,1,0,1,4.3,0
0,0,0,.43,.32,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.35,.25,1,0,2,0,0,0,0,1,3.9,0
0,0,0,.35,.27,0,0,2,0,0,0,1,1,3.6,0
0,0,0,.33,.32,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.42,.34,1,0,2,0,0,0,0,1,4.3,0
0,0,0,.5,.32,0,1,2,0,0,0,1,1,3.9,1
0,0,0,.41,.29,0,0,2,0,0,0,0,1,3.1,0
1,0,0,.4,.16,0,1,1,0,0,0,1,1,10.6,0
0,0,0,.4,.24,0,1,1,0,0,0,1,1,2,1
0,0,0,.38,.37,0,0,2,0,0,0,1,1,2,0
0,0,0,.33,.32,1,0,2,0,0,0,1,1,3.2,1
0,0,0,.22,.21,1,0,2,0,0,0,1,1,3.2,1
0,0,0,.38,.33,0,0,1,1,0,0,0,1,2,0
0,0,0,.38,.33,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.38,.33,1,0,1,0,0,0,0,1,3.1,0
0,0,0,.38,.33,0,0,4,0,0,0,1,1,4.3,0
0,0,0,.38,.28,1,0,2,0,0,0,0,1,4.3,0
0,0,0,.38,.33,0,0,1,0,0,1,0,1,4.3,0
1,0,0,.38,.33,0,0,1,0,0,0,0,1,4.3,0
0,1,0,.38,.33,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.38,.33,0,0,1,0,0,0,0,1,4.3,0
0,0,0,.23,.2,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.26,.26,0,0,2,0,0,0,0,1,4.3,0
0,0,0,.15,.15,0,0,2,0,0,0,0,1,3.2,1
0,0,0,.17,.14,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.28,.28,0,0,1,0,0,0,0,1,3.2,0
1,0,0,.3,.3,1,0,2,0,0,0,1,1,3.9,0
0,0,0,.3,.22,0,0,1,0,0,0,1,1,3.2,1
0,0,0,.17,.16,0,0,1,0,0,0,1,1,2,0
0,0,0,.38,.21,1,0,2,0,0,0,1,1,3.9,0
1,0,0,.37,.31,1,0,2,0,0,0,0,1,3.2,0
1,0,0,1.21,.75,0,0,1,0,0,0,1,0,3.6,0
0,0,0,.35,.28,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.577,.23,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.37,.25,1,0,1,0,0,0,1,1,3.1,0
0,0,0,.367,.28,1,0,1,0,0,1,0,1,3.2,0
0,0,0,.487,.26,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.399,.22,0,0,1,1,0,0,0,1,3.1,0
0,0,0,.362,.27,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.42,.196,0,0,1,0,0,0,0,1,3.2,1
0,0,0,.431,.185,0,0,2,0,0,0,0,1,3.1,0
0,0,0,.36,.33,0,0,1,0,0,0,0,1,3.9,0
0,0,0,.37,.26,1,0,2,0,0,0,1,1,1.8,0
0,0,1,.27,.27,0,0,2,0,0,1,1,1,3.2,1
0,0,0,.34,.32,0,0,2,0,0,0,1,1,2,1
0,0,0,.3,.33,1,0,2,0,0,0,1,1,3.1,0
0,0,0,.38,.33,0,0,1,0,0,0,1,1,1.8,0
0,0,0,.38,.3,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.32,.31,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.25,.25,0,0,2,0,0,0,0,1,3.9,0
0,1,0,.27,.27,0,0,2,0,0,0,1,1,3.9,1
0,1,0,.15,.14,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.4,.12,0,0,2,0,0,0,1,1,3.1,1
0,1,0,.36,.26,0,0,2,0,0,0,1,1,3.2,0
0,1,0,.36,.25,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.36,.24,0,0,2,0,0,0,0,1,5.3,0
0,0,0,.32,.22,1,0,2,0,0,0,0,1,3.2,0
0,0,1,.33,.27,1,0,2,0,0,0,0,1,4.3,0
0,0,0,.38,.31,0,0,2,0,0,0,1,1,3.9,1
0,0,0,.27,.27,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.3,.3,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.33,.31,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.28,.25,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.29,.28,1,0,2,0,0,0,0,1,3.2,0
1,1,0,.34,.34,1,0,2,1,0,0,0,1,3.9,0
0,0,0,.32,.29,0,0,1,0,0,0,0,1,5.3,0
0,1,0,.31,.21,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.39,.23,0,0,1,0,0,0,1,1,3.6,1
0,0,0,.3204,.2699,0,0,2,1,0,1,0,1,3.2,1
0,0,0,.3669,.2583,0,0,2,0,0,1,0,1,4.3,0
0,0,0,.4099,.2039,0,0,2,0,0,1,0,1,4.3,0
0,0,0,.26,.22,1,0,2,0,0,0,0,1,3.9,0
0,1,0,.39,.27,0,0,2,0,0,0,1,1,3.2,1
0,1,0,.1062,.028,0,0,2,0,0,0,1,1,2,1
0,0,0,.32,.31,1,0,2,0,0,0,0,1,5.3,1
0,0,0,.36,.36,0,0,1,0,0,0,0,1,4.3,0
0,1,0,.38,.29,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.28,.24,0,0,2,0,0,1,0,1,3.2,0
0,0,0,.38,.28,1,0,2,0,0,0,0,1,3.1,0
1,0,0,.31,.26,0,0,2,0,0,1,1,1,3.2,0
0,1,0,.393,.175,0,0,1,0,0,0,0,1,4.3,0
0,0,0,.36,.35,1,0,2,0,0,0,0,1,3.1,0
0,0,0,.35,.3,1,0,2,0,0,0,1,1,4.3,1
0,0,0,.16,.14,0,0,3,0,0,1,0,1,3.2,1
0,0,0,.33,.32,0,0,2,0,0,0,1,1,3.1,0
1,0,0,.39,.27,1,0,2,1,0,0,1,1,3.1,1
0,0,1,.4,.3,0,0,1,1,0,0,1,1,1.8,1
0,0,0,.26,.21,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.36,.28,0,0,2,0,0,0,0,1,8.9,0
0,0,0,.34,.29,0,0,2,0,0,0,0,1,3.9,0
0,0,0,.36,.28,0,0,1,1,0,0,0,1,2,0
0,0,0,.33,.25,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.36,.28,0,0,1,1,0,0,0,1,3.2,0
0,0,0,.37,.36,0,0,2,0,0,0,0,1,3.1,1
0,0,0,.22,.15,0,0,2,0,0,0,0,1,1.8,1
0,0,0,.34,.26,0,0,1,0,0,0,0,1,2,0
0,0,0,.34,.25,0,0,1,0,0,0,0,1,5.3,0
0,0,1,.36,.28,1,0,2,0,0,0,0,1,5.3,0
1,0,0,.47,.39,0,0,2,0,0,0,1,1,4.3,0
0,0,0,.4,.31,1,0,2,0,0,0,0,1,3.2,1
0,0,0,.1,.06,0,0,1,0,0,1,0,1,3.2,1
0,0,0,.4,.29,1,0,2,0,0,0,1,1,3.2,1
0,0,0,.28,.28,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.36,.29,1,0,2,1,0,0,0,1,1.8,0
0,1,0,.39,.34,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.22,.17,0,0,1,0,0,0,1,1,3.2,0
0,0,0,.36,.22,1,0,2,0,0,0,1,1,4.3,1
0,0,0,.34,.23,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.32,.24,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.39,.36,1,0,1,1,0,0,0,1,3.1,0
1,0,0,.31,.29,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.37,.3,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.42,.34,1,0,1,0,0,0,0,1,5.3,0
0,1,0,.27,.21,1,0,2,1,0,0,0,1,3.2,1
0,0,0,.37,.29,1,0,1,0,0,0,1,1,3.1,0
0,0,0,.32,.23,0,0,2,0,0,0,1,1,1.8,0
0,1,0,.29,.27,1,0,2,0,0,1,1,1,3.2,0
0,0,0,.37,.24,1,0,2,0,0,0,0,1,10.6,0
0,0,0,.36,.33,0,0,2,0,0,0,1,1,1.8,1
0,1,0,.27,.25,1,0,1,0,0,0,1,1,1.8,0
0,0,0,.36,.24,0,0,1,1,0,0,0,1,4.3,0
0,0,0,.33,.16,1,0,2,0,0,0,0,1,1.8,1
1,0,0,.29,.29,0,0,1,0,0,1,1,1,8.9,0
1,0,0,.26,.26,0,0,2,0,0,0,0,1,10.6,0
0,1,0,.29,.21,1,0,2,0,0,0,0,1,2,0
0,0,0,.32,.14,0,0,1,0,0,0,0,1,1.8,1
0,0,0,.21,.17,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.32,.19,0,0,1,0,0,0,1,1,3.6,0
0,0,0,.29,.24,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.36,.32,1,0,2,0,0,0,1,1,3.2,1
0,0,0,.36,.31,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.22,.22,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.25,.25,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.35,.24,0,0,2,0,0,0,1,1,2,1
0,0,0,.26,.21,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.33,.25,0,0,2,0,0,1,1,1,3.2,0
0,0,0,.31,.26,1,0,2,1,0,0,0,1,3.2,0
0,0,0,.34,.24,0,0,1,0,0,0,0,1,10.6,0
0,0,0,.3,.22,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.35,.27,1,0,1,0,0,0,1,1,1.8,0
0,0,0,.33,.28,0,0,1,0,0,0,0,1,3.9,0
0,0,0,.39,.34,1,0,1,0,0,0,0,1,2,0
0,0,0,.36,.25,1,0,2,1,0,0,1,1,10.6,0
0,0,0,.28,.27,0,0,1,0,0,0,0,1,3.9,1
0,0,0,.26,.22,1,0,2,0,0,0,1,1,3.2,1
0,1,0,.35,.29,1,0,2,1,0,0,1,1,2,0
0,0,0,.29,.29,0,0,2,0,0,0,0,1,3.6,0
0,0,0,.34,.33,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.3,.29,0,0,2,0,0,0,0,1,3.9,0
0,0,0,.25,.24,0,0,2,0,0,0,1,1,3.1,1
0,0,0,.28,.28,0,0,1,0,0,0,0,1,3.2,0
0,1,0,.34,.25,1,0,2,0,0,1,1,1,3.2,0
0,0,0,.36,.28,1,0,2,0,0,0,1,1,5.3,0
0,0,0,.35,.3,1,0,2,1,0,0,1,1,3.1,0
0,0,0,.31,.29,0,0,1,0,0,0,0,1,5.3,0
0,0,0,.26,.24,0,0,1,1,0,0,0,1,3.9,0
0,0,0,.27,.24,0,1,2,0,0,0,0,1,3.2,0
0,1,0,.32,.18,0,0,1,0,0,0,0,1,3.9,0
0,0,0,.39,.25,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.31,.28,0,0,2,0,0,0,1,1,3.1,0
0,0,0,.38,.31,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.27,.27,0,0,2,0,0,0,0,1,3.2,1
0,0,0,.27,.22,1,0,2,0,0,0,0,1,3.1,0
0,0,0,.33,.19,1,0,2,1,0,0,0,1,10.6,0
0,0,0,.23,.16,1,0,1,0,0,1,1,1,3.2,0
0,0,0,.33,.3,1,0,1,0,0,0,0,1,3.1,0
0,0,0,.24,.18,0,0,1,0,0,0,0,1,10.6,0
0,0,1,.36,.31,0,0,1,1,0,0,0,1,3.1,0
0,0,0,.3,.27,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.37,.33,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.35,.29,1,0,2,1,0,0,1,1,3.9,1
0,0,0,.3,.29,0,0,2,0,0,0,0,1,3.2,0
1,0,0,.69,.26,0,0,3,0,0,0,1,1,10.6,0
0,1,0,.31,.26,1,0,2,0,0,1,0,1,3.9,0
0,0,0,.24,.2,0,0,2,0,0,1,0,1,3.2,0
0,0,0,.25,.24,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.27,.26,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.29,.24,0,0,2,0,0,0,1,1,1.8,1
0,0,0,.34,.22,1,0,2,0,0,0,0,1,3.2,1
0,0,0,.33,.21,1,0,2,0,0,0,0,1,3.2,1
0,0,1,.32,.31,1,0,2,0,0,0,1,1,1.8,1
0,0,0,.5,.41,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.42,.36,1,0,2,0,0,0,1,1,1.8,1
0,0,0,.32,.25,1,0,2,0,0,0,0,1,4.3,1
0,0,0,.44,.44,0,0,1,0,0,0,0,1,3.6,1
0,1,0,.38,.18,0,0,1,0,0,0,1,1,3.9,1
0,0,0,.34,.16,0,0,2,0,0,0,1,1,3.2,1
0,1,0,.3,.06,0,0,2,0,0,0,0,1,3.2,1
0,1,0,.34,.31,1,0,2,0,0,0,0,1,10.6,0
0,1,0,.39,.24,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.28,.22,1,0,2,0,0,1,0,1,3.9,0
0,0,0,.32,.31,0,0,2,0,0,0,1,1,3.9,1
0,0,0,.41,.32,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.47,.35,0,0,2,0,0,0,0,1,10.6,1
0,1,0,.35,.22,1,0,1,0,0,0,0,1,3.2,0
0,1,0,.35,.31,0,0,2,0,0,0,1,1,3.2,1
0,1,0,.34,.31,1,0,2,0,0,0,1,1,3.1,0
0,0,0,.32,.21,1,0,2,0,0,0,0,1,1.8,0
0,0,0,.26,.2,1,0,1,0,0,0,1,1,3.6,0
0,0,0,.29,.23,0,0,2,0,0,0,0,1,10.6,0
0,1,0,.32,.27,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.25,.25,1,0,2,0,0,0,1,1,1.8,1
0,0,0,.34,.26,0,0,1,0,0,1,0,1,3.2,0
0,0,0,.36,.27,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.32,.28,0,0,1,0,0,0,0,1,5.3,0
0,0,0,.1,.1,0,0,2,0,0,0,1,1,3.6,0
0,0,0,.33,.21,0,0,2,0,0,0,1,1,3.2,0
0,1,0,.25,.2,0,0,2,0,0,0,1,1,3.2,0
0,0,1,.32,.23,1,0,2,0,0,0,0,1,4.3,0
0,0,0,.25,.24,0,0,2,0,0,0,1,1,3.6,1
0,0,0,.25,.24,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.27,.18,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.25,.23,0,0,2,0,0,0,1,1,5.3,0
0,0,0,.23,.19,0,0,2,0,0,1,0,1,10.6,0
0,0,0,.19,.16,0,0,2,0,0,0,1,1,3.6,1
0,0,0,.25,.22,0,1,3,0,0,1,0,1,10.6,0
0,0,0,.36,.29,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.11,.06,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.26,.24,0,0,2,0,0,0,1,1,3.1,0
0,0,0,.18,.1,1,0,1,0,0,0,0,1,3.6,1
0,0,0,.34,.25,1,0,1,0,0,0,0,1,3.6,1
0,0,0,.36,.15,0,0,2,0,0,0,1,1,3.6,1
0,0,0,.26,.24,1,0,2,0,0,0,1,1,3.6,1
0,0,0,.38,0,0,0,2,0,0,0,1,1,3.6,1
0,0,0,.4,.26,0,0,1,0,0,0,0,0,10.6,0
0,0,0,.3,.28,1,0,2,0,0,0,1,1,3.6,1
0,0,0,.22,.13,0,0,1,0,0,1,0,1,3.6,1
0,0,0,.19,.1,0,0,1,0,0,0,0,1,3.6,1
0,0,0,.39,.32,1,0,2,0,0,0,1,1,3.6,1
0,0,0,.27,.21,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.36,.25,1,0,2,0,0,0,1,1,3.6,1
0,0,0,.27,.2,0,0,1,0,0,0,0,1,3.6,1
0,0,1,.36,.23,0,0,2,0,0,0,1,1,3.9,0
0,0,0,.33,.25,1,0,2,0,0,0,1,1,1.8,0
0,1,0,.32,.32,0,0,2,0,0,0,1,1,3.9,0
0,0,0,.4,.26,0,0,1,1,0,0,0,1,10.6,1
0,0,0,.36,.28,0,0,1,0,0,0,0,1,4.3,1
0,0,1,.36,.27,0,0,1,0,0,0,0,0,1.8,0
0,0,0,.31,.27,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.1,.04,0,0,2,0,0,0,0,1,1.8,0
0,0,0,.27,.08,0,0,1,0,0,0,1,1,1.8,1
0,0,0,.26,.18,1,0,2,0,0,0,0,1,10.6,0
0,0,0,.27,.26,0,0,1,0,0,0,1,1,1.8,1
0,0,0,.33,.27,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.37,.27,0,0,2,0,0,0,1,1,3.1,0
0,0,0,.39,.31,1,0,2,0,0,0,0,1,10.6,0
0,0,1,.33,.23,1,0,2,0,0,0,1,1,1.8,0
0,0,0,.34,.27,1,0,2,0,0,0,1,1,3.9,0
0,0,0,.36,.24,1,0,2,0,0,1,1,1,4.3,0
0,1,0,.39,.12,1,0,2,1,0,0,0,1,5.3,0
0,0,1,.39,.32,0,1,2,0,0,0,1,1,2,0
0,1,0,.39,.2,1,0,1,0,0,0,1,1,3.2,0
0,0,0,.37,.27,1,0,2,0,0,0,0,1,1.8,0
0,1,0,.27,.16,0,1,2,0,0,0,1,1,3.2,0
0,0,1,.34,.29,0,0,3,0,0,1,1,1,3.2,0
0,0,0,.32,.25,0,0,1,0,0,1,0,1,4.3,0
0,0,1,.15,.12,0,0,2,0,0,1,1,1,10.6,0
0,0,0,.38,.25,0,0,1,0,0,0,0,1,3.6,1
0,0,0,.23,.09,0,0,2,0,0,1,1,1,3.2,0
0,0,1,.32,.15,0,0,2,0,0,0,0,1,4.3,0
0,0,0,.37,.29,0,0,1,0,0,0,0,1,3.1,1
0,0,0,.34,.27,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.39,.33,0,0,1,0,0,0,0,1,3.2,1
0,0,0,.31,.3,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.35,.26,1,0,2,0,0,0,0,1,4.3,0
0,0,0,.3,.3,0,0,2,0,0,0,0,1,3.1,0
0,0,0,.27,.26,1,0,2,0,0,0,1,1,3.2,1
0,0,0,.38,.34,1,0,2,0,0,0,1,1,3.2,0
0,1,0,.25,.25,0,0,2,0,0,0,0,1,3.6,0
0,0,0,.37,.23,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.34,.24,0,0,1,1,0,1,0,1,3.2,0
0,0,0,.36,.3,1,0,2,0,0,0,0,1,4.3,0
0,1,0,.33,.29,1,0,2,0,0,0,1,1,3.2,1
0,0,0,.32,.28,0,0,2,0,0,0,0,1,3.2,0
0,1,0,.38,.27,1,0,2,0,0,0,0,1,3.2,0
0,1,0,.38,.29,1,0,2,0,0,0,0,1,2,1
0,1,0,.24,.18,1,0,2,0,0,0,1,1,3.9,0
0,1,0,.31,.31,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.3,.14,0,0,2,0,0,0,1,1,1.8,0
0,0,0,.28,.28,0,0,2,0,0,1,1,1,3.2,0
0,1,0,.31,.27,0,0,1,0,0,1,0,1,3.9,0
0,0,0,.31,.19,1,0,2,0,0,0,0,1,3.2,0
0,1,0,.38,.32,1,0,2,0,0,0,1,1,2,0
0,0,0,.34,.3,1,0,2,0,0,0,0,1,3.1,0
0,0,1,.3,.21,1,0,2,1,0,0,1,1,3.2,0
0,0,0,.27,.2,0,0,2,0,0,0,1,1,3.9,1
0,1,0,.28,.24,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.24,.21,0,0,2,0,0,1,1,1,3.2,0
